Index,BasePrice,Name,Count,TotalTrades,,,Region,,,,,,,,,,,
5215,13900,Fruit of Destruction,123,,,,,,,,,,,,,,,
5217,420000,Deep Sea Fruit,8,,,,,,,,,,,,,,,
6730,72000,Special Delotia Seeds,389,,,,,,,,,,,,,,,
6830,49500,Special Seed Sweet Potato,247,,,,,,,,,,,,,,,
6923,408,Withered Sunrise Herb Seed,1,,,,,,,,,,,,,,,
6930,6950,Pie Mushroom Hypha,11,,,,,,,,,,,,,,,
6953,10300,High-Quality Silver Azalea Seed,1078,,,,,,,,,,,,,,,
6987,40800,Special Hump Mushroom Hypha,10098,,,,,,,,,,,,,,,
6989,99500,Special Ancient Mushroom Hypha,258,,,,,,,,,,,,,,,
6996,73000,Special Leccinum Hypha,519,,,,,,,,,,,,,,,
7023,26100,Haystack,38,,,,,,,,,,,,,,,
7030,405000,Special Chicken Feed,162,,,,,,,,,,,,,,,
7323,12300,High-Quality Pepper,25119,,,,,,,,,,,,,,,
7330,11000,High-Quality Sunflower,0,,,,,,,,,,,,,,,
6707,1350,Carrot Seed,10173,,,,,,,,,,,,,,,
6708,74000,High-Quality Strawberry Seed,320,,,,,,,,,,,,,,,
6826,150000,Special Seed Potato,278,,,,,,,,,,,,,,,
6907,21600,Fortune Teller Mushroom Hypha,0,,,,,,,,,,,,,,,
6908,6900,Arrow Mushroom Hypha,22,,,,,,,,,,,,,,,
6925,7900,Penestraria Seed,0,,,,,,,,,,,,,,,
6958,97000,High-Quality Fortune Teller Mushroom Hypha,43,,,,,,,,,,,,,,,
6975,32000,Special Dry Mane Grass Seed,3777,,,,,,,,,,,,,,,
6976,120000,Special Silk Honey Grass Seed,333,,,,,,,,,,,,,,,
6993,52000,Special Penestraria Seed,0,,,,,,,,,,,,,,,
7026,3770,Coconut,0,,,,,,,,,,,,,,,
7107,346,Freekeh Flour,0,,,,,,,,,,,,,,,
7308,3600,Sunflower,0,,,,,,,,,,,,,,,
7311,3020,Tomato,1674,,,,,,,,,,,,,,,
7325,12900,High-Quality Onion,59827,,,,,,,,,,,,,,,
5203,98000,Fruit of Abundance,1806,,,,,,,,,,,,,,,
6807,3600,Barley Seed,29,,,,,,,,,,,,,,,
6808,3300,Wheat Seed,0,,,,,,,,,,,,,,,
6825,330000,Special Paprika Seed,0,,,,,,,,,,,,,,,
6926,16100,Dalvenia Alrea Seed,0,,,,,,,,,,,,,,,
6940,695000,Warm Seed,0,,,,,,,,,,,,,,,
6943,42000,Shelled Seed,0,,,,,,,,,,,,,,,
6944,59000,Shiny Seed,0,,,,,,,,,,,,,,,
6990,50500,Special Amanita Mushroom Hypha,439,,,,,,,,,,,,,,,
6994,47100,Special Dalvenia Alrea Seed,275,,,,,,,,,,,,,,,
7007,4090,High-Quality Barley,1685,,,,,,,,,,,,,,,
7008,6800,High-Quality Potato,51,,,,,,,,,,,,,,,
7025,855000,Special Haystack,878,,,,,,,,,,,,,,,
7343,8500,Special Olive,1587,,,,,,,,,,,,,,,
5201,58500,Fruit of Crimson Flame,0,,,,,,,,,,,,,,,
6703,3170,Onion Seed,0,,,,,,,,,,,,,,,
6712,93500,High-Quality Onion Seed,0,,,,,,,,,,,,,,,
6805,3360,Paprika Seed,4,,,,,,,,,,,,,,,
6814,88500,High-Quality Tomato Seed,279,,,,,,,,,,,,,,,
6903,5700,Fire Flake Flower Seed,456,,,,,,,,,,,,,,,
6912,5300,Tiger Mushroom Hypha,39,,,,,,,,,,,,,,,
6937,21400,High-Quality Pie Mushroom Hypha,522,,,,,,,,,,,,,,,
6946,31900,Small White Seed,0,,,,,,,,,,,,,,,
6980,49100,Special Dwarf Mushroom Hypha,305,,,,,,,,,,,,,,,
7005,1390,Corn,21788,,,,,,,,,,,,,,,
7014,6650,Special Sweet Potato,2305,,,,,,,,,,,,,,,
7103,1250,Potato Flour,52332,,,,,,,,,,,,,,,
7205,1820,Corn Dough,19374,,,,,,,,,,,,,,,
7307,1200,Grape,85454,,,,,,,,,,,,,,,
7312,705,Paprika,0,,,,,,,,,,,,,,,
7337,9800,Special Onion,6019,,,,,,,,,,,,,,,
7346,8900,Special Paprika,3132,,,,,,,,,,,,,,,
5207,42500,Fruit of the Sun,2355,,,,,,,,,,,,,,,
6722,102000,Special Pumpkin Seed,476,,,,,,,,,,,,,,,
6804,8200,Tomato Seed,10,,,,,,,,,,,,,,,
6811,84500,High-Quality Grape Seed,171,,,,,,,,,,,,,,,
6829,101000,Special Corn Seed,168,,,,,,,,,,,,,,,
6922,348,Withered Grape Seed,47,,,,,,,,,,,,,,,
6936,20300,High-Quality Purple Mushroom Hypha,19203,,,,,,,,,,,,,,,
6947,49600,Half-Moon Seed,0,,,,,,,,,,,,,,,
6961,15000,High-Quality Cloud Mushroom Hypha,905,,,,,,,,,,,,,,,
6986,111000,Special Fog Mushroom Hypha,158,,,,,,,,,,,,,,,
7004,1430,Sweet Potato,1481,,,,,,,,,,,,,,,
7011,8050,Special Wheat,6389,,,,,,,,,,,,,,,
7015,8400,Special Corn,368,,,,,,,,,,,,,,,
7029,540000,Good Chicken Feed,114,,,,,,,,,,,,,,,
7204,1680,Sweet Potato Dough,8752,,,,,,,,,,,,,,,
7322,8600,Special Strawberry,15001,,,,,,,,,,,,,,,
7340,9100,Special Pumpkin,18151,,,,,,,,,,,,,,,
7347,481,Aloe,63801,,,,,,,,,,,,,,,
6719,117000,Special Onion Seed,107,,,,,,,,,,,,,,,
6721,259000,Special Hot Pepper Seed,899,,,,,,,,,,,,,,,
6728,3870,Delotia Seed,72,,,,,,,,,,,,,,,
6819,14400,High-Quality Corn Seed,0,,,,,,,,,,,,,,,
6821,269000,Special Grape Seed,132,,,,,,,,,,,,,,,
6828,29500,Special Wheat Seed,428,,,,,,,,,,,,,,,
6919,17800,Amanita Mushroom Hypha,80,,,,,,,,,,,,,,,
6921,133,Withered Wheat Seed,5,,,,,,,,,,,,,,,
6928,6950,Leccinum Hypha,121,,,,,,,,,,,,,,,
6955,9450,High-Quality Dry Mane Grass Seed,6905,,,,,,,,,,,,,,,
6962,55000,High-Quality Sky Mushroom Hypha,0,,,,,,,,,,,,,,,
6964,13500,High-Quality Emperor Mushroom Hypha,727,,,,,,,,,,,,,,,
6998,73000,Special Pie Mushroom Hypha,1105,,,,,,,,,,,,,,,
7021,815,Freekeh,29900,,,,,,,,,,,,,,,
7028,61000,Chicken Feed,53,,,,,,,,,,,,,,,
7321,4310,High-Quality Strawberry,7667,,,,,,,,,,,,,,,
6715,90000,High-Quality Pumpkin Seed,0,,,,,,,,,,,,,,,
6717,124000,Special Pepper Seed,493,,,,,,,,,,,,,,,
6815,97000,High-Quality Paprika Seed,0,,,,,,,,,,,,,,,
6817,17300,High-Quality Barley Seed,46,,,,,,,,,,,,,,,
6902,2070,Silver Azalea Seed,37,,,,,,,,,,,,,,,
6915,22500,Fog Mushroom Hypha,0,,,,,,,,,,,,,,,
6917,28000,Bluffer Mushroom Hypha,0,,,,,,,,,,,,,,,
6932,12800,High-Quality Penestraria Seed,286,,,,,,,,,,,,,,,
6966,114000,High-Quality Fog Mushroom Hypha,0,,,,,,,,,,,,,,,
6968,111000,High-Quality Bluffer Mushroom Hypha,0,,,,,,,,,,,,,,,
7002,1420,Barley,49850,,,,,,,,,,,,,,,
7017,350,Pistachio,258925,,,,,,,,,,,,,,,
7102,1550,Barley Flour,54922,,,,,,,,,,,,,,,
7202,1660,Barley Dough,22690,,,,,,,,,,,,,,,
7302,4500,Garlic,0,,,,,,,,,,,,,,,
7317,830,Pineapple,0,,,,,,,,,,,,,,,
6709,103000,Special Strawberry Seed,766,,,,,,,,,,,,,,,
6710,84500,High-Quality Pepper Seed,0,,,,,,,,,,,,,,,
6723,38200,Special Carrot Seed,2628,,,,,,,,,,,,,,,
6724,13500,Flax Seed,158,,,,,,,,,,,,,,,
6809,3300,Corn Seed,0,,,,,,,,,,,,,,,
6810,1040,Seed Sweet Potato,103,,,,,,,,,,,,,,,
6823,83500,Special Olive Seed,65,,,,,,,,,,,,,,,
6824,168000,Special Tomato Seed,278,,,,,,,,,,,,,,,
6909,8850,Dwarf Mushroom Hypha,452,,,,,,,,,,,,,,,
6910,7000,Cloud Mushroom Hypha,116,,,,,,,,,,,,,,,
6924,15400,Nolina Seed,0,,,,,,,,,,,,,,,
6959,34800,High-Quality Arrow Mushroom Hypha,141,,,,,,,,,,,,,,,
6960,47200,High-Quality Dwarf Mushroom Hypha,716,,,,,,,,,,,,,,,
6974,52500,Special Fire Flake Flower Seed,1,,,,,,,,,,,,,,,
7009,2310,High-Quality Sweet Potato,8049,,,,,,,,,,,,,,,
7010,5150,High-Quality Corn,255,,,,,,,,,,,,,,,
7024,271000,High-Quality Haystack,34,,,,,,,,,,,,,,,
7309,1370,Olive,13573,,,,,,,,,,,,,,,
7345,8850,Special Tomato,954,,,,,,,,,,,,,,,
6705,2870,Hot Pepper Seed,0,,,,,,,,,,,,,,,
6714,88000,High-Quality Hot Pepper Seed,0,,,,,,,,,,,,,,,
6803,3680,Olive Seed,4,,,,,,,,,,,,,,,
6812,104000,High-Quality Sunflower Seed,0,,,,,,,,,,,,,,,
6905,14400,Silk Honey Grass Seed,6,,,,,,,,,,,,,,,
6914,9200,Ghost Mushroom Hypha,0,,,,,,,,,,,,,,,
6939,4600,Acacia Seed,78,,,,,,,,,,,,,,,
6948,69500,Bumpy Seed,0,,,,,,,,,,,,,,,
6973,64500,Special Silver Azalea Seed,67,,,,,,,,,,,,,,,
6978,46000,Special Fortune Teller Mushroom Hypha,2577,,,,,,,,,,,,,,,
7003,1440,Potato,45351,,,,,,,,,,,,,,,
7012,8800,Special Barley,6685,,,,,,,,,,,,,,,
7105,1410,Corn Flour,58342,,,,,,,,,,,,,,,
7207,595,Freekeh Flour Dough,21809,,,,,,,,,,,,,,,
7305,2750,Hot Pepper,0,,,,,,,,,,,,,,,
7314,830,Cherry,0,,,,,,,,,,,,,,,
7339,13400,Special Hot Pepper,12673,,,,,,,,,,,,,,,
7348,378,Cinnamon,70425,,,,,,,,,,,,,,,
6716,11200,High-Quality Carrot Seed,9073,,,,,,,,,,,,,,,
6801,3420,Grape Seed,11,,,,,,,,,,,,,,,
6818,15000,High-Quality Wheat Seed,638,,,,,,,,,,,,,,,
6916,14300,Hump Mushroom Hypha,309,,,,,,,,,,,,,,,
6933,16700,High-Quality Dalvenia Alrea Seed,530,,,,,,,,,,,,,,,
6950,18000,Black Seed,0,,,,,,,,,,,,,,,
6967,15300,High-Quality Hump Mushroom Hypha,500,,,,,,,,,,,,,,,
6984,46000,Special Emperor Mushroom Hypha,2340,,,,,,,,,,,,,,,
7001,1520,Wheat,85142,,,,,,,,,,,,,,,
7018,2910,Fig,164539,,,,,,,,,,,,,,,
7201,1730,Wheat Dough,18414,,,,,,,,,,,,,,,
7303,4500,Onion,0,,,,,,,,,,,,,,,
7316,830,Banana,0,,,,,,,,,,,,,,,
7320,3770,Tulip,0,,,,,,,,,,,,,,,
7333,5550,High-Quality Tomato,1414,,,,,,,,,,,,,,,
5209,16400,Fruit of Enchantment,0,,,,,,,,,,,,,,,
6702,3370,Garlic Seed,0,,,,,,,,,,,,,,,
6802,3760,Sunflower Seed,0,,,,,,,,,,,,,,,
6931,33300,High-Quality Nolina Seed,0,,,,,,,,,,,,,,,
6938,388,Withered Acacia Seed,89,,,,,,,,,,,,,,,
6945,87500,Gigantic Seed,0,,,,,,,,,,,,,,,
6981,51000,Special Cloud Mushroom Hypha,318,,,,,,,,,,,,,,,
6988,174000,Special Bluffer Mushroom Hypha,102,,,,,,,,,,,,,,,
6995,65500,Special Bouquet Mushroom Hypha,507,,,,,,,,,,,,,,,
7324,12400,High-Quality Garlic,6563,,,,,,,,,,,,,,,
7331,6250,High-Quality Olive,4230,,,,,,,,,,,,,,,
6806,3600,Seed Potato,0,,,,,,,,,,,,,,,
6813,18200,High-Quality Olive Seed,133,,,,,,,,,,,,,,,
6820,7750,High-Quality Seed Sweet Potato,68,,,,,,,,,,,,,,,
6913,4910,Emperor Mushroom Hypha,0,,,,,,,,,,,,,,,
6956,21000,High-Quality Silk Honey Grass Seed,439,,,,,,,,,,,,,,,
6963,40500,High-Quality Tiger Mushroom Hypha,131,,,,,,,,,,,,,,,
6970,99000,High-Quality Amanita Mushroom Hypha,222,,,,,,,,,,,,,,,
7006,3760,High-Quality Wheat,6327,,,,,,,,,,,,,,,
7013,10700,Special Potato,16246,,,,,,,,,,,,,,,
7020,2670,Nutmeg,158190,,,,,,,,,,,,,,,
7106,1520,Teff Flour,8000,,,,,,,,,,,,,,,
7206,1630,Teff Flour Dough,20000,,,,,,,,,,,,,,,
7306,885,Pumpkin,89258,,,,,,,,,,,,,,,
7313,830,Apple,0,,,,,,,,,,,,,,,
6704,2760,Strawberry Seed,0,,,,,,,,,,,,,,,
6711,97000,High-Quality Garlic Seed,0,,,,,,,,,,,,,,,
6729,87500,High-Quality Delotia Seed,833,,,,,,,,,,,,,,,
6822,80000,Special Sunflower Seed,1083,,,,,,,,,,,,,,,
6904,1890,Dry Mane Grass Seed,2547,,,,,,,,,,,,,,,
6911,9450,Sky Mushroom Hypha,0,,,,,,,,,,,,,,,
6929,32500,Purple Mushroom Hypha,294,,,,,,,,,,,,,,,
6954,23600,High-Quality Fire Flake Flower Seed,603,,,,,,,,,,,,,,,
6972,131000,Special Sunrise Herb Seed,30,,,,,,,,,,,,,,,
6979,61500,Special Arrow Mushroom Hypha,59,,,,,,,,,,,,,,,
6997,69000,Special Purple Mushroom Hypha,29733,,,,,,,,,,,,,,,
7022,750,Teff,10000,,,,,,,,,,,,,,,
7104,1520,Sweet Potato Flour,46703,,,,,,,,,,,,,,,
7304,585,Strawberry,0,,,,,,,,,,,,,,,
7315,830,Pear,0,,,,,,,,,,,,,,,
7329,6350,High-Quality Grape,3251,,,,,,,,,,,,,,,
6004,4590,Rhino Hide,3223,,,,,,,,,,,,,,,
6008,9450,Lizard Hide,0,,,,,,,,,,,,,,,
6021,2290,Feather Wolf Hide,33355,,,,,,,,,,,,,,,
6157,3400,Lightweight Plume,202701,,,,,,,,,,,,,,,
6020,1270,Lion Hide,300946,,,,,,,,,,,,,,,
6027,8950,Yak Hide,0,,,,,,,,,,,,,,,
6170,605000,Supreme Thin Hide,0,,,,,,,,,,,,,,,
6016,4770,Cheetah Dragon Hide,142,,,,,,,,,,,,,,,
6165,19800,Fine Lightweight Plume,1900,,,,,,,,,,,,,,,
6003,5650,Fox Hide,0,,,,,,,,,,,,,,,
6012,4720,Weasel Hide,0,,,,,,,,,,,,,,,
6169,690000,Supreme Hard Hide,0,,,,,,,,,,,,,,,
9747,169000,Ferocious Leather,568,,,,,,,,,,,,,,,
6022,5650,Black Leopard Hide,0,,,,,,,,,,,,,,,
6158,5100,Fancy Feather,4730,,,,,,,,,,,,,,,
6172,51000,Supreme Fancy Reptile Skin,3,,,,,,,,,,,,,,,
6023,8250,Gazelle Hide,0,,,,,,,,,,,,,,,
6024,1160,Griffon Feather,178,,,,,,,,,,,,,,,
6173,625000,Supreme Lightweight Plume,564,,,,,,,,,,,,,,,
6174,700000,Supreme Fancy Feather,0,,,,,,,,,,,,,,,
6025,850,Soft Ferri Feather,444649,,,,,,,,,,,,,,,
6029,5650,Llama Hide,0,,,,,,,,,,,,,,,
6161,134000,Fine Hard Hide,0,,,,,,,,,,,,,,,
6015,1150,Waragon Hide,323,,,,,,,,,,,,,,,
6030,5350,Goat Hide,6207,,,,,,,,,,,,,,,
6166,68500,Fine Fancy Feather,3332,,,,,,,,,,,,,,,
6005,4810,Pig Hide,35,,,,,,,,,,,,,,,
6006,6250,Ox Hide,11276,,,,,,,,,,,,,,,
6155,2420,Thick Fur,566069,,,,,,,,,,,,,,,
6156,14600,Fancy Reptile Skin,5660,,,,,,,,,,,,,,,
6017,850,Soft Kuku Bird Plume,5013,,,,,,,,,,,,,,,
6151,29900,Soft Hide,6309,,,,,,,,,,,,,,,
6153,39600,Hard Hide,6688,,,,,,,,,,,,,,,
6160,72000,Fine Tough Hide,3525,,,,,,,,,,,,,,,
6018,1060,Flamingo Plume,29,,,,,,,,,,,,,,,
6154,23000,Thin Hide,3320,,,,,,,,,,,,,,,
6168,640000,Supreme Tough Hide,0,,,,,,,,,,,,,,,
6019,1140,Snake Skin,252,,,,,,,,,,,,,,,
6026,4260,Belladonna Elephant Hide,10348,,,,,,,,,,,,,,,
6028,3410,Marmot Hide,0,,,,,,,,,,,,,,,
6162,75000,Fine Thin Hide,1153,,,,,,,,,,,,,,,
6001,8900,Deer Hide,3308,,,,,,,,,,,,,,,
6010,6100,Raccoon Hide,219,,,,,,,,,,,,,,,
6167,610000,Supreme Soft Hide,0,,,,,,,,,,,,,,,
6171,61000,Supreme Thick Fur,795,,,,,,,,,,,,,,,
6013,850,Bear Hide,736,,,,,,,,,,,,,,,
6164,104000,Fine Fancy Reptile Skin,2144,,,,,,,,,,,,,,,
6014,4880,Wolf Hide,9047,,,,,,,,,,,,,,,
6031,2300000,Griffon Leather,17,,,,,,,,,,,,,,,
6163,8100,Fine Thick Fur,10618,,,,,,,,,,,,,,,
6002,8050,Sheep Hide,252,,,,,,,,,,,,,,,
6009,8500,Worm Hide,0,,,,,,,,,,,,,,,
6152,13000,Tough Hide,3943,,,,,,,,,,,,,,,
6159,101000,Fine Soft Hide,0,,,,,,,,,,,,,,,
6216,12600,Cheetah Dragon Blood,674,,,,,,,,,,,,,,,
6213,10400,Bear Blood,0,,,,,,,,,,,,,,,
6203,7550,Fox Blood,0,,,,,,,,,,,,,,,
6212,12500,Weasel Blood,0,,,,,,,,,,,,,,,
6220,13200,Troll Blood,0,,,,,,,,,,,,,,,
6227,10300,Llama Blood,33,,,,,,,,,,,,,,,
6219,11300,Bat Blood,0,,,,,,,,,,,,,,,
6221,13800,Ogre Blood,462,,,,,,,,,,,,,,,
6226,8050,Marmot Blood,0,,,,,,,,,,,,,,,
6228,9450,Goat Blood,0,,,,,,,,,,,,,,,
6222,11400,Cobra Blood,6,,,,,,,,,,,,,,,
6208,11300,Lizard Blood,0,,,,,,,,,,,,,,,
6225,11800,Yak Blood,0,,,,,,,,,,,,,,,
6214,7750,Wolf Blood,35763,,,,,,,,,,,,,,,
6204,7750,Rhino Blood,7774,,,,,,,,,,,,,,,
6218,12100,Flamingo Blood,7798,,,,,,,,,,,,,,,
6223,5700,Lion Blood,308,,,,,,,,,,,,,,,
6224,10900,Scorpion Blood,8,,,,,,,,,,,,,,,
6201,10700,Deer Blood,0,,,,,,,,,,,,,,,
6210,9450,Raccoon Blood,0,,,,,,,,,,,,,,,
6215,12500,Waragon Blood,778,,,,,,,,,,,,,,,
6217,10400,Kuku Bird Blood,0,,,,,,,,,,,,,,,
6202,9900,Sheep Blood,0,,,,,,,,,,,,,,,
6209,10400,Worm Blood,0,,,,,,,,,,,,,,,
6205,8950,Pig Blood,0,,,,,,,,,,,,,,,
6206,8500,Ox Blood,0,,,,,,,,,,,,,,,
7921,1010,Chicken Meat,117590,,,,,,,,,,,,,,,
7955,9700,Marmot Meat,8564,,,,,,,,,,,,,,,
7906,7550,Beef,0,,,,,,,,,,,,,,,
7956,10300,Llama Meat,365,,,,,,,,,,,,,,,
7901,9900,Deer Meat,0,,,,,,,,,,,,,,,
9726,595000,Blue Whale Meat,0,,,,,,,,,,,,,,,
7957,8950,Goat Meat,0,,,,,,,,,,,,,,,
7903,6600,Fox Meat,0,,,,,,,,,,,,,,,
7954,9500,Yak Meat,0,,,,,,,,,,,,,,,
7917,3140,Flamingo Meat,586,,,,,,,,,,,,,,,
7924,9900,Scorpion Meat,0,,,,,,,,,,,,,,,
7902,8950,Lamb Meat,0,,,,,,,,,,,,,,,
7904,12700,Rhino Meat,0,,,,,,,,,,,,,,,
7953,9150,Bird Meat,318,,,,,,,,,,,,,,,
7923,14600,Lion Meat,0,,,,,,,,,,,,,,,
7925,28700,Gazelle Meat,0,,,,,,,,,,,,,,,
7913,9450,Wolf Meat,0,,,,,,,,,,,,,,,
9735,297000,Fugitive Khalk's Horn,0,,,,,,,,,,,,,,,
7911,5650,Weasel Meat,0,,,,,,,,,,,,,,,
7912,10800,Bear Meat,0,,,,,,,,,,,,,,,
7908,8650,Lizard Meat,475,,,,,,,,,,,,,,,
7915,7200,Cheetah Dragon Meat,495,,,,,,,,,,,,,,,
7958,2170,Ground Bird Meat,39695,,,,,,,,,,,,,,,
7916,2120,Kuku Bird Meat,1233,,,,,,,,,,,,,,,
7905,8050,Pork,0,,,,,,,,,,,,,,,
7909,5450,Worm Meat,53,,,,,,,,,,,,,,,
7914,4180,Waragon Meat,570,,,,,,,,,,,,,,,
7922,12300,Snake Meat,0,,,,,,,,,,,,,,,
7910,8500,Raccoon Meat,0,,,,,,,,,,,,,,,
9731,21700,Soft Whale Meat,0,,,,,,,,,,,,,,,
9732,21700,Crocodile Meat,0,,,,,,,,,,,,,,,
8505,5150,Dried Salmon,0,,,,,,,,,,,,,,,
8522,7800,Dried Cherry Salmon,771,,,,,,,,,,,,,,,
8539,12200,Dried Piranha,192,,,,,,,,,,,,,,,
8556,9750,Dried Cero,0,,,,,,,,,,,,,,,
8573,6550,Dried Bluefish,247,,,,,,,,,,,,,,,
8590,2370,Dried Soho Bitterling,0,,,,,,,,,,,,,,,
8603,7300,Dried Blue Tang,532,,,,,,,,,,,,,,,
8637,4430,Dried Dollarfish,0,,,,,,,,,,,,,,,
8654,7700,Dried Stickleback,39,,,,,,,,,,,,,,,
8513,2250,Dried Crab,0,,,,,,,,,,,,,,,
8514,3090,Dried Jellyfish,0,,,,,,,,,,,,,,,
8528,6000,Dried Mackerel,0,,,,,,,,,,,,,,,
8563,4230,Dried Sardine,0,,,,,,,,,,,,,,,
8564,2890,Dried Round Herring,0,,,,,,,,,,,,,,,
8578,5800,Dried Pintado,563,,,,,,,,,,,,,,,
8663,9000,Dried Stippled Gunnel,271,,,,,,,,,,,,,,,
8664,13200,Dried Red Snow Crab,166,,,,,,,,,,,,,,,
8508,9100,Dried Swellfish,567,,,,,,,,,,,,,,,
8519,4220,Dried Catfish,0,,,,,,,,,,,,,,,
8533,2220,Dried Starfish,0,,,,,,,,,,,,,,,
8558,4220,Dried Croaker,0,,,,,,,,,,,,,,,
8576,14100,Dried Smokey Chromis,747,,,,,,,,,,,,,,,
8583,2820,Dried Rosefish,0,,,,,,,,,,,,,,,
8601,3240,Dried Butterflyfish,0,,,,,,,,,,,,,,,
8644,7550,Dried Stumpy Bullhead,0,,,,,,,,,,,,,,,
8651,4160,Dried Amur Ide,0,,,,,,,,,,,,,,,
8669,35200,Dried Basking Shark,0,,,,,,,,,,,,,,,
8507,13500,Dried Porgy,2772,,,,,,,,,,,,,,,
8516,9000,Dried Carp,129,,,,,,,,,,,,,,,
8541,6600,Dried Lenok,32,,,,,,,,,,,,,,,
8550,2890,Dried Notch Jaw,0,,,,,,,,,,,,,,,
8575,3330,Dried Blackfin Sweeper,0,,,,,,,,,,,,,,,
8584,10600,Dried Grouper,203,,,,,,,,,,,,,,,
8643,4430,Dried Common Minnow,0,,,,,,,,,,,,,,,
8652,9200,Dried Stone Moroko,29,,,,,,,,,,,,,,,
6535,136000,Tridana Giant Clam Shellfish,0,,,,,,,,,,,,,,,
8509,2730,Dried Saurel,0,,,,,,,,,,,,,,,
8518,6750,Dried Trout,0,,,,,,,,,,,,,,,
8543,6800,Dried Sweetfish,19,,,,,,,,,,,,,,,
8552,2760,Dried Goby Minnow,0,,,,,,,,,,,,,,,
8577,8250,Dried Maomao,401,,,,,,,,,,,,,,,
8582,3180,Dried Sandfish,0,,,,,,,,,,,,,,,
8586,2140,Dried Fourfinger Threadfin,0,,,,,,,,,,,,,,,
8641,8100,Dried Diamond Minnow,19,,,,,,,,,,,,,,,
8650,4040,Dried Spined Loach,0,,,,,,,,,,,,,,,
8510,6150,Dried Rockfish,0,,,,,,,,,,,,,,,
8517,4770,Dried Crucian Carp,0,,,,,,,,,,,,,,,
8524,28200,Dried Sunfish,18,,,,,,,,,,,,,,,
8560,3510,Dried Flatfish,0,,,,,,,,,,,,,,,
8567,3690,Dried Dolphinfish,0,,,,,,,,,,,,,,,
8574,2470,Dried Surfperch,0,,,,,,,,,,,,,,,
8660,13500,Dried Flower Icefish,22,,,,,,,,,,,,,,,
8667,32000,Dried Thresher Shark,0,,,,,,,,,,,,,,,
8531,7150,Dried Ray,338,,,,,,,,,,,,,,,
8545,5850,Dried Bass,0,,,,,,,,,,,,,,,
8546,6000,Dried Crawfish,0,,,,,,,,,,,,,,,
8581,9750,Dried John Dory,1044,,,,,,,,,,,,,,,
8595,3390,Dried Rosy Bitterling,0,,,,,,,,,,,,,,,
8596,3540,Dried Roundtail Paradisefish,0,,,,,,,,,,,,,,,
8631,5250,Dried Porcupine Fish,0,,,,,,,,,,,,,,,
8645,4940,Dried Shuttles Hoppfish,0,,,,,,,,,,,,,,,
8646,4120,Dried Oily Shiner,0,,,,,,,,,,,,,,,
8506,4690,Dried Amberjack,0,,,,,,,,,,,,,,,
8521,12800,Dried Snakehead,2775,,,,,,,,,,,,,,,
8536,3390,Dried Mullet,0,,,,,,,,,,,,,,,
8555,9000,Dried Yellowfin Sculpin,0,,,,,,,,,,,,,,,
8570,11700,Dried Golden-Thread,2062,,,,,,,,,,,,,,,
8572,10300,Dried Siganid,2700,,,,,,,,,,,,,,,
8655,7950,Dried Mori,9,,,,,,,,,,,,,,,
8657,23400,Dried Black Shiner,145,,,,,,,,,,,,,,,
6515,17600,Oyster,212,,,,,,,,,,,,,,,
8504,4430,Dried Flounder,0,,,,,,,,,,,,,,,
8523,23100,Dried Cuvier,337,,,,,,,,,,,,,,,
8538,45100,Dried Sturgeon,18,,,,,,,,,,,,,,,
8540,12600,Dried Mandarin Fish,204,,,,,,,,,,,,,,,
8553,3090,Dried Bitterling,0,,,,,,,,,,,,,,,
8587,13300,Dried Leather Carp,795,,,,,,,,,,,,,,,
8589,4890,Dried Barbel Steed,0,,,,,,,,,,,,,,,
8604,11000,Dried Checkerboard Wrasse,527,,,,,,,,,,,,,,,
8638,3360,Dried Sandeel,0,,,,,,,,,,,,,,,
8640,17200,Dried Miho Spine Loach,1,,,,,,,,,,,,,,,
8653,7300,Dried Amur Goby,7,,,,,,,,,,,,,,,
8511,6200,Dried Squid,0,,,,,,,,,,,,,,,
8512,10900,Dried Octopus,7551,,,,,,,,,,,,,,,
8515,2980,Dried Shellfish,0,,,,,,,,,,,,,,,
8529,6500,Dried Flying Fish,0,,,,,,,,,,,,,,,
8562,8250,Dried Herring,506,,,,,,,,,,,,,,,
8579,3510,Dried Gurnard,0,,,,,,,,,,,,,,,
8597,6150,Dried Grayling,0,,,,,,,,,,,,,,,
8630,22000,Dried Tilefish,51,,,,,,,,,,,,,,,
8647,5450,Dried Korean Loach,0,,,,,,,,,,,,,,,
8648,4540,Dried Minnow,0,,,,,,,,,,,,,,,
8665,17500,Dried Redbreasted Wrasse,1754,,,,,,,,,,,,,,,
6521,122000,Dried Lobster,9,,,,,,,,,,,,,,,
8527,13400,Dried Swordfish,2908,,,,,,,,,,,,,,,
8534,3390,Dried Filefish,0,,,,,,,,,,,,,,,
8557,9150,Dried Sea Eel,1073,,,,,,,,,,,,,,,
8591,2470,Dried Bubble Eye,0,,,,,,,,,,,,,,,
8593,10100,Dried Yellow-Head Catfish,25,,,,,,,,,,,,,,,
8600,2760,Dried Rock Hind,0,,,,,,,,,,,,,,,
8634,5800,Dried Cuttlefish,0,,,,,,,,,,,,,,,
8636,4100,Dried Horn Fish,0,,,,,,,,,,,,,,,
8501,3420,Dried Mudskipper,0,,,,,,,,,,,,,,,
8526,7800,Dried Angler,4,,,,,,,,,,,,,,,
8544,6400,Dried Terrapin,0,,,,,,,,,,,,,,,
